timestamp,address,date,type,weather,road_conditions,lightning,vehicles,num_of_participants,num_dead,num_injured,lon,lat
2016-09-01T16:30:00Z,"Кировский район, г Астрахань, ул Софьи Перовской, 91",2016-09-01,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.075382,46.347614
2016-09-01T16:55:00Z,"Ленинский район, г Астрахань",2016-09-01,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.106787,46.394381
2016-09-01T18:40:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 25",2016-09-01,Падение пассажира,Ясно,Сухое,Светлое время суток,1,2,0,1,48.032101,46.35172
2016-09-01T18:30:00Z,"Ахтубинский район, г Ахтубинск, мкр 1-й, 8",2016-09-01,Наезд на велосипедиста,Пасмурно,Сухое,Светлое время суток,2,2,0,1,46.167135,48.291197
2016-09-01T21:00:00Z,Ахтубинский район,2016-09-01,Наезд на велосипедиста,Пасмурно,Сухое,"В темное время суток, освещение отсутствует",2,2,0,1,46.371134,48.268094
2016-09-01T07:45:00Z,Приволжский район,2016-09-01,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,41.397288,57.339991
2016-08-31T09:05:00Z,"Ленинский район, г Астрахань, ул Латышева, 5а",2016-08-31,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,3,48.05835,46.37966
2016-08-31T17:30:00Z,"Кировский район, г Астрахань, ул Эспланадная, 26",2016-08-31,Столкновение,Пасмурно,Пыльное,Светлое время суток,3,2,0,1,48.039988,46.352012
2016-08-31T18:30:00Z,"Советский район, г Астрахань, ул Кубанская, 31к. 1",2016-08-31,Наезд на велосипедиста,Пасмурно,Пыльное,Светлое время суток,2,2,0,1,48.040895,46.324997
2016-08-31T19:00:00Z,"Кировский район, г Астрахань, ул Магнитогорская, 171а Кр. Набережная",2016-08-31,Столкновение,Пасмурно,Сухое,Светлое время суток,2,3,0,1,NA,NA
2016-08-31T19:15:00Z,"Кировский район, г Астрахань, ул Максима Горького, 20",2016-08-31,Столкновение,Пасмурно,Сухое,Светлое время суток,2,3,0,1,48.02478,46.349785
2016-08-30T22:00:00Z,Приволжский район,2016-08-30,Иной вид ДТП,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,1,0,1,41.397288,57.339991
2016-08-30T06:55:00Z,"Ленинский район, г Астрахань, ул Ереванская, 2",2016-08-30,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.082892,46.372473
2016-08-30T07:52:00Z,"Ленинский район, г Астрахань, ул Татищева, 2 лит4",2016-08-30,Наезд на пешехода,Ясно,Пыльное,Светлое время суток,1,2,0,1,48.053283,46.362828
2016-08-30T08:00:00Z,"Трусовский район, г Астрахань, ул Магистральная, 30",2016-08-30,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,47.983637,46.411595
2016-08-30T22:00:00Z,"Приволжский район, с Началово",2016-08-30,Столкновение,Ясно,Сухое,"В темное время суток, освещение отсутствует",2,2,0,1,48.199394,46.337759
2016-08-30T09:30:00Z,"Советский район, г Астрахань, ул Николая Островского, 152",2016-08-30,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.066542,46.337654
2016-08-29T02:50:00Z,Харабалинский район,2016-08-29,Опрокидывание,Ясно,Сухое,"В темное время суток, освещение не включено",1,2,1,1,47.651377,47.408973
2016-08-29T18:50:00Z,"Ленинский район, г Астрахань, ул Энергетическая, 19-1",2016-08-29,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.098172,46.408879
2016-08-29T22:15:00Z,"Советский район, г Астрахань, ул Николая Островского, 121",2016-08-29,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,3,48.050022,46.335171
2016-08-29T17:45:00Z,"Кировский район, г Астрахань, ул Магнитогорская, 40",2016-08-29,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.057245,46.347085
2016-08-29T16:35:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 17",2016-08-29,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.046195,46.362467
2016-08-29T16:00:00Z,"Кировский район, г Астрахань, ул Бакинская, 181",2016-08-29,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.050462,46.342177
2016-08-29T08:45:00Z,"Кировский район, г Астрахань, ул Победы, 11",2016-08-29,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,2,48.051208,46.347328
2016-08-28T00:50:00Z,"Ленинский район, г Астрахань, ул Яблочкова, 26",2016-08-28,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение включено",1,2,0,1,48.074771,46.368966
2016-08-28T07:30:00Z,"Енотаевский район, с Никольское, ул им В.Шуваева, 39",2016-08-28,Опрокидывание,Ясно,Сухое,Светлое время суток,1,3,0,2,46.402233,47.752467
2016-08-28T11:15:00Z,"Ленинский район, г Астрахань, ул Латвийская, 22",2016-08-28,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,2,48.096708,46.356043
2016-08-28T20:40:00Z,"Кировский район, г Астрахань, ул Победы, 55а",2016-08-28,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",2,5,0,3,48.056562,46.356994
2016-08-28T15:30:00Z,Ахтубинский район,2016-08-28,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,2,46.371134,48.268094
2016-08-27T13:35:00Z,"Советский район, г Астрахань, ул Богдана Хмельницкого, 24",2016-08-27,Столкновение,Ясно,Сухое,Светлое время суток,2,5,0,3,48.018141,46.335239
2016-08-27T13:35:00Z,"Советский район, г Астрахань, ул Богдана Хмельницкого, 24",2016-08-27,Столкновение,Температура выше +30С,Сухое,Светлое время суток,2,5,0,3,48.018141,46.335239
2016-08-27T17:25:00Z,"ЗАТО г. Знаменск, г Знаменск, ул Ленина, 19",2016-08-27,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,45.730563,48.582385
2016-08-27T18:40:00Z,"Советский район, г Астрахань, ул Ахшарумова, 76",2016-08-27,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.031274,46.337193
2016-08-27T19:15:00Z,"Кировский район, г Астрахань, ул Нововосточная, .",2016-08-27,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.077906,46.351272
2016-08-27T19:25:00Z,"Трусовский район, г Астрахань, ул Магистральная, .",2016-08-27,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,47.982127,46.413266
2016-08-27T22:55:00Z,Енотаевский район,2016-08-27,Опрокидывание,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,2,47.096469,47.054217
2016-08-26T17:15:00Z,"Советский район, г Астрахань, проезд Воробьева, 8",2016-08-26,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.04801,46.331606
2016-08-26T14:20:00Z,"Советский район, г Астрахань, ул Кубанская, 5",2016-08-26,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.040311,46.329676
2016-08-26T10:30:00Z,"Трусовский район, г Астрахань, ул Чкалова, 77",2016-08-26,Наезд на препятствие,Ясно,Сухое,Светлое время суток,1,1,0,1,47.95834,46.312231
2016-08-26T22:20:00Z,"Приволжский район, с Осыпной Бугор, ул Астраханская, 54",2016-08-26,Опрокидывание,Ясно,Сухое,"В темное время суток, освещение включено",1,2,0,1,48.053687,46.2894
2016-09-22T11:52:00Z,"Трусовский район, г Астрахань, ул Набережная Волжских зорь, 21",2016-09-22,Наезд на велосипедиста,Ясно,Сухое,Светлое время суток,2,2,0,1,48.011359,46.405344
2016-09-22T09:30:00Z,"Кировский район, г Астрахань, ул Боевая, 1",2016-09-22,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.020755,46.342401
2016-09-22T11:50:00Z,"Приволжский район, с Началово, ул Тепличная, 16 А",2016-09-22,Наезд на пешехода,Ясно,Сухое,Светлое время суток,1,2,0,1,48.173594,46.340727
2016-09-22T11:50:00Z,"Приволжский район, с Началово, ул Тепличная, 16 А",2016-09-22,Наезд на пешехода,Температура ниже -30С,Сухое,Светлое время суток,1,2,0,1,48.173594,46.340727
2016-09-21T19:50:00Z,"Кировский район, г Астрахань, ул Адмиралтейская, 11а",2016-09-21,Наезд на стоящее ТС,Пасмурно,Пыльное,"В темное время суток, освещение включено",3,4,0,3,48.029693,46.350675
2016-09-21T21:30:00Z,"Ленинский район, г Астрахань, ул Адмиралтейская, 48",2016-09-21,Наезд на стоящее ТС,Пасмурно,Сухое,"В темное время суток, освещение включено",3,2,0,1,48.038182,46.359401
2016-09-21T12:50:00Z,Харабалинский район,2016-09-21,Столкновение,Пасмурно,Сухое,Светлое время суток,2,3,0,2,47.651377,47.408973
2016-09-21T08:00:00Z,"Трусовский район, г Астрахань, пер Ленинградский, 1а",2016-09-21,Наезд на пешехода,Пасмурно,Мокрое,Светлое время суток,1,2,0,1,48.000642,46.360962
2016-09-20T17:30:00Z,"Володарский район, п Володарский",2016-09-20,Опрокидывание,Пасмурно,Сухое,Светлое время суток,1,2,0,1,48.543054,46.404368
2016-09-20T21:30:00Z,Черноярский район,2016-09-20,Опрокидывание,Пасмурно,Мокрое,"В темное время суток, освещение отсутствует",1,2,1,0,45.966227,48.010561
2016-09-20T20:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова, 46",2016-09-20,Столкновение,Пасмурно,Сухое,"В темное время суток, освещение включено",2,3,0,1,47.994461,46.3107
2016-09-20T16:45:00Z,Красноярский район,2016-09-20,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,50.392586,53.602873
2016-09-20T10:30:00Z,"Советский район, г Астрахань, ул Безжонова, 76",2016-09-20,Столкновение,Пасмурно,Сухое,Светлое время суток,3,4,0,1,47.994875,46.306504
